DATE,THREEFY5
2015-07-10,1.6035
2015-07-13,1.6371
2015-07-14,1.6146
2015-07-15,1.5764
2015-07-16,1.5830
2015-07-17,1.5912
2015-07-20,1.6187
2015-07-21,1.6045
2015-07-22,1.6029
2015-07-23,1.5673
2015-07-24,1.5552
2015-07-27,1.5160
2015-07-28,1.5262
2015-07-29,1.5481
2015-07-30,1.5564
2015-07-31,1.5026
2015-08-03,1.4685
2015-08-04,1.5213
2015-08-05,1.5634
2015-08-06,1.5437
2015-08-07,1.5261
2015-08-10,1.5479
2015-08-11,1.4873
2015-08-12,1.4679
2015-08-13,1.5074
2015-08-14,1.5319
2015-08-17,1.5144
2015-08-18,1.5330
2015-08-19,1.4695
2015-08-20,1.4544
2015-08-21,1.4140
2015-08-24,1.3703
2015-08-25,1.4381
2015-08-26,1.4807
2015-08-27,1.4922
2015-08-28,1.5147
2015-08-31,1.5364
2015-09-01,1.5072
2015-09-02,1.5176
2015-09-03,1.5033
2015-09-04,1.4787
2015-09-07,.
2015-09-08,1.5169
2015-09-09,1.5234
2015-09-10,1.5372
2015-09-11,1.5168
2015-09-14,1.5107
2015-09-15,1.5847
2015-09-16,1.6104
2015-09-17,1.5261
2015-09-18,1.4635
2015-09-21,1.4978
2015-09-22,1.4614
2015-09-23,1.4667
2015-09-24,1.4479
2015-09-25,1.4677
2015-09-28,1.4332
2015-09-29,1.3848
2015-09-30,1.3756
2015-10-01,1.3740
2015-10-02,1.3160
2015-10-05,1.3495
2015-10-06,1.3493
2015-10-07,1.3678
2015-10-08,1.3959
2015-10-09,1.4129
2015-10-12,.
2015-10-13,1.3739
2015-10-14,1.3093
2015-10-15,1.3342
2015-10-16,1.3498
2015-10-19,1.3525
2015-10-20,1.3855
2015-10-21,1.3718
2015-10-22,1.3629
2015-10-23,1.4051
2015-10-26,1.4013
2015-10-27,1.3807
2015-10-28,1.4395
2015-10-29,1.4982
2015-10-30,1.5048
2015-11-02,1.5389
2015-11-03,1.5691
2015-11-04,1.6050
2015-11-05,1.6189
2015-11-06,1.6922
2015-11-09,1.7209
2015-11-10,1.7060
2015-11-11,.
2015-11-12,1.7085
2015-11-13,1.6737
2015-11-16,1.6554
2015-11-17,1.6442
2015-11-18,1.6603
2015-11-19,1.6537
2015-11-20,1.6702
2015-11-23,1.6708
2015-11-24,1.6593
2015-11-25,1.6590
2015-11-26,.
2015-11-27,1.6477
2015-11-30,1.6501
2015-12-01,1.6063
2015-12-02,1.6233
2015-12-03,1.7108
2015-12-04,1.7041
2015-12-07,1.6789
2015-12-08,1.6757
2015-12-09,1.6502
2015-12-10,1.6670
2015-12-11,1.5914
2015-12-14,1.6531
2015-12-15,1.6956
2015-12-16,1.7355
2015-12-17,1.7131
2015-12-18,1.6745
2015-12-21,1.6681
2015-12-22,1.6940
2015-12-23,1.7207
2015-12-24,1.7238
2015-12-25,.
2015-12-28,1.7234
2015-12-29,1.7747
2015-12-30,1.7764
2015-12-31,1.7566
2016-01-01,.
2016-01-04,1.7312
2016-01-05,1.7296
2016-01-06,1.6758
2016-01-07,1.6373
2016-01-08,1.6088
2016-01-11,1.6139
2016-01-12,1.5845
2016-01-13,1.5465
2016-01-14,1.5434
2016-01-15,1.4898
2016-01-18,.
2016-01-19,1.4970
2016-01-20,1.4573
2016-01-21,1.4556
2016-01-22,1.4871
2016-01-25,1.4719
2016-01-26,1.4537
2016-01-27,1.4451
2016-01-28,1.4248
2016-01-29,1.3690
2016-02-01,1.3917
2016-02-02,1.3182
2016-02-03,1.2960
2016-02-04,1.2808
2016-02-05,1.2773
2016-02-08,1.2024
2016-02-09,1.1865
2016-02-10,1.1780
2016-02-11,1.1256
2016-02-12,1.1898
2016-02-15,.
2016-02-16,1.2273
2016-02-17,1.2600
2016-02-18,1.2260
2016-02-19,1.2372
2016-02-22,1.2485
2016-02-23,1.2317
2016-02-24,1.2297
2016-02-25,1.1926
2016-02-26,1.2438
2016-02-29,1.2437
2016-03-01,1.3131
2016-03-02,1.3435
2016-03-03,1.3375
2016-03-04,1.3813
2016-03-07,1.4157
2016-03-08,1.3684
2016-03-09,1.3941
2016-03-10,1.4373
2016-03-11,1.4806
2016-03-14,1.4842
2016-03-15,1.4868
2016-03-16,1.4298
2016-03-17,1.3996
2016-03-18,1.3651
2016-03-21,1.3876
2016-03-22,1.4152
2016-03-23,1.3751
2016-03-24,1.3867
2016-03-25,.
2016-03-28,1.3771
2016-03-29,1.3032
2016-03-30,1.2834
2016-03-31,1.2430
2016-04-01,1.2543
2016-04-04,1.2389
2016-04-05,1.2026
2016-04-06,1.2171
2016-04-07,1.1730
2016-04-08,1.1723
2016-04-11,1.1773
2016-04-12,1.2206
2016-04-13,1.2246
2016-04-14,1.2462
2016-04-15,1.2218
2016-04-18,1.2270
2016-04-19,1.2472
2016-04-20,1.2926
2016-04-21,1.3174
2016-04-22,1.3393
2016-04-25,1.3567
2016-04-26,1.3831
2016-04-27,1.3445
2016-04-28,1.2988
2016-04-29,1.2848
2016-05-02,1.3150
2016-05-03,1.2712
2016-05-04,1.2472
2016-05-05,1.2162
2016-05-06,1.2325
2016-05-09,1.2136
2016-05-10,1.2116
2016-05-11,1.2047
2016-05-12,1.2273
2016-05-13,1.2104
2016-05-16,1.2408
2016-05-17,1.2641
2016-05-18,1.3580
2016-05-19,1.3625
2016-05-20,1.3621
2016-05-23,1.3598
2016-05-24,1.3792
2016-05-25,1.3850
2016-05-26,1.3545
2016-05-27,1.3747
2016-05-30,.
2016-05-31,1.3649
2016-06-01,1.3738
2016-06-02,1.3517
2016-06-03,1.2535
2016-06-06,1.2495
2016-06-07,1.2360
2016-06-08,1.2245
2016-06-09,1.2093
2016-06-10,1.1744
2016-06-13,1.1460
2016-06-14,1.1428
2016-06-15,1.1096
2016-06-16,1.0964
2016-06-17,1.1172
2016-06-20,1.1572
2016-06-21,1.1896
2016-06-22,1.1813
2016-06-23,1.2223
2016-06-24,1.0994
2016-06-27,1.0046
2016-06-28,0.9823
2016-06-29,1.0044
2016-06-30,0.9912
2016-07-01,0.9824
2016-07-04,.
2016-07-05,0.9259
2016-07-06,0.9244
2016-07-07,0.9337
2016-07-08,0.9295
2016-07-11,0.9782
2016-07-12,1.0438
2016-07-13,1.0365
2016-07-14,1.0628
2016-07-15,1.1112
2016-07-18,1.1123
2016-07-19,1.0960
2016-07-20,1.1120
2016-07-21,1.0920
2016-07-22,1.1035
2016-07-25,1.1164
2016-07-26,1.1199
2016-07-27,1.0849
2016-07-28,1.0718
2016-07-29,1.0220
2016-08-01,1.0393
2016-08-02,1.0582
2016-08-03,1.0573
2016-08-04,1.0320
2016-08-05,1.1011
2016-08-08,1.1192
2016-08-09,1.0958
2016-08-10,1.0648
2016-08-11,1.1175
2016-08-12,1.0903
2016-08-15,1.1086
2016-08-16,1.1325
2016-08-17,1.1250
2016-08-18,1.0978
2016-08-19,1.1356
2016-08-22,1.1244
2016-08-23,1.1213
2016-08-24,1.1221
2016-08-25,1.1413
2016-08-26,1.1927
2016-08-29,1.1668
2016-08-30,1.1636
2016-08-31,1.1694
2016-09-01,1.1650
2016-09-02,1.1786
2016-09-05,.
2016-09-06,1.1323
2016-09-07,1.1182
2016-09-08,1.1650
2016-09-09,1.2108
2016-09-12,1.2090
2016-09-13,1.2467
2016-09-14,1.2225
2016-09-15,1.2116
2016-09-16,1.2188
2016-09-19,1.2230
2016-09-20,1.2216
2016-09-21,1.2086
2016-09-22,1.1904
2016-09-23,1.1789
2016-09-26,1.1579
2016-09-27,1.1371
2016-09-28,1.1389
2016-09-29,1.1275
2016-09-30,1.1518
2016-10-03,1.1841
2016-10-04,1.2255
2016-10-05,1.2574
2016-10-06,1.2883
2016-10-07,1.2785
2016-10-10,.
2016-10-11,1.3064
2016-10-12,1.3174
2016-10-13,1.2934
2016-10-14,1.3053
2016-10-17,1.2877
2016-10-18,1.2699
2016-10-19,1.2695
2016-10-20,1.2717
2016-10-21,1.2681
2016-10-24,1.2817
2016-10-25,1.2861
2016-10-26,1.3042
2016-10-27,1.3413
2016-10-28,1.3435
2016-10-31,1.3374
2016-11-01,1.3230
2016-11-02,1.2946
2016-11-03,1.2930
2016-11-04,1.2687
2016-11-07,1.2976
2016-11-08,1.3432
2016-11-09,1.4699
2016-11-10,1.5492
2016-11-11,.
2016-11-14,1.6371
2016-11-15,1.6669
2016-11-16,1.6698
2016-11-17,1.7116
2016-11-18,1.7631
2016-11-21,1.7708
2016-11-22,1.7658
2016-11-23,1.8043
2016-11-24,.
2016-11-25,1.8150
2016-11-28,1.7904
2016-11-29,1.7735
2016-11-30,1.8099
2016-12-01,1.8684
2016-12-02,1.8440
2016-12-05,1.8392
2016-12-06,1.8334
2016-12-07,1.8017
2016-12-08,1.8246
2016-12-09,1.8724
2016-12-12,1.8857
2016-12-13,1.8963
2016-12-14,1.9678
2016-12-15,2.0258
2016-12-16,2.0326
2016-12-19,1.9958
2016-12-20,2.0026
2016-12-21,1.9856
2016-12-22,1.9878
2016-12-23,1.9882
2016-12-26,.
2016-12-27,2.0100
2016-12-28,1.9752
2016-12-29,1.9349
2016-12-30,1.9058
2017-01-02,.
2017-01-03,1.9037
2017-01-04,1.9058
2017-01-05,1.8455
2017-01-06,1.8728
2017-01-09,1.8483
2017-01-10,1.8437
2017-01-11,1.8403
2017-01-12,1.8278
2017-01-13,1.8528
2017-01-16,.
2017-01-17,1.8070
2017-01-18,1.8665
2017-01-19,1.9092
2017-01-20,1.9096
2017-01-23,1.8497
2017-01-24,1.8881
2017-01-25,1.9292
2017-01-26,1.9245
2017-01-27,1.9139
2017-01-30,1.9095
2017-01-31,1.8845
2017-02-01,1.9003
2017-02-02,1.8926
2017-02-03,1.8986
2017-02-06,1.8454
2017-02-07,1.8225
2017-02-08,1.7935
2017-02-09,1.8339
2017-02-10,1.8503
2017-02-13,1.8687
2017-02-14,1.9159
2017-02-15,1.9527
2017-02-16,1.9135
2017-02-17,1.8852
2017-02-20,.
2017-02-21,1.8852
2017-02-22,1.8766
2017-02-23,1.8457
2017-02-24,1.7886
2017-02-27,1.8268
2017-02-28,1.8467
2017-03-01,1.9281
2017-03-02,1.9748
2017-03-03,1.9728
2017-03-06,1.9713
2017-03-07,1.9733
2017-03-08,2.0189
2017-03-09,2.0584
2017-03-10,2.0519
2017-03-13,2.0759
2017-03-14,2.0692
2017-03-15,1.9920
2017-03-16,1.9927
2017-03-17,1.9753
2017-03-20,1.9479
2017-03-21,1.9111
2017-03-22,1.8852
2017-03-23,1.8813
2017-03-24,1.8739
2017-03-27,1.8637
2017-03-28,1.8965
2017-03-29,1.8743
2017-03-30,1.8909
2017-03-31,1.8758
2017-04-03,1.8358
2017-04-04,1.8319
2017-04-05,1.8125
2017-04-06,1.8152
2017-04-07,1.8549
2017-04-10,1.8521
2017-04-11,1.8014
2017-04-12,1.7767
2017-04-13,1.7384
2017-04-14,.
2017-04-17,1.7427
2017-04-18,1.6856
2017-04-19,1.6962
2017-04-20,1.7200
2017-04-21,1.7177
2017-04-24,1.7539
2017-04-25,1.8094
2017-04-26,1.8014
2017-04-27,1.7821
2017-04-28,1.7819
2017-05-01,1.8005
2017-05-02,1.7809
2017-05-03,1.8122
2017-05-04,1.8384
2017-05-05,1.8424
2017-05-08,1.8620
2017-05-09,1.8886
2017-05-10,1.8944
2017-05-11,1.8841
2017-05-12,1.8299
2017-05-15,1.8252
2017-05-16,1.8157
2017-05-17,1.7424
2017-05-18,1.7373
2017-05-19,1.7407
2017-05-22,1.7516
2017-05-23,1.7821
2017-05-24,1.7647
2017-05-25,1.7567
2017-05-26,1.7546
2017-05-29,.
2017-05-30,1.7310
2017-05-31,1.7253
2017-06-01,1.7275
2017-06-02,1.6912
2017-06-05,1.7021
2017-06-06,1.6807
2017-06-07,1.7015
2017-06-08,1.7161
2017-06-09,1.7346
2017-06-12,1.7406
2017-06-13,1.7488
2017-06-14,1.7154
2017-06-15,1.7195
2017-06-16,1.7074
2017-06-19,1.7391
2017-06-20,1.7247
2017-06-21,1.7252
2017-06-22,1.7147
2017-06-23,1.7125
2017-06-26,1.7092
2017-06-27,1.7520
2017-06-28,1.7574
2017-06-29,1.7920
2017-06-30,1.8223
2017-07-03,1.8613
2017-07-04,.
2017-07-05,1.8591
2017-07-06,1.8759
2017-07-07,1.8911
2017-07-10,1.8781
2017-07-11,1.8653
2017-07-12,1.8287
2017-07-13,1.8379
2017-07-14,1.8208
2017-07-17,1.8072
2017-07-18,1.7822
2017-07-19,1.7789
2017-07-20,1.7721
2017-07-21,1.7525
2017-07-24,1.7622
2017-07-25,1.8140
2017-07-26,1.7844
2017-07-27,1.7897
2017-07-28,1.7813
2017-07-31,1.7839
2017-08-01,1.7645
2017-08-02,1.7682
2017-08-03,1.7455
2017-08-04,1.7643
2017-08-07,1.7666
2017-08-08,1.7835
2017-08-09,1.7577
2017-08-10,1.7328
2017-08-11,1.7051
2017-08-14,1.7268
2017-08-15,1.7655
2017-08-16,1.7460
2017-08-17,1.7186
2017-08-18,1.7167
2017-08-21,1.7110
2017-08-22,1.7329
2017-08-23,1.7120
2017-08-24,1.7229
2017-08-25,1.7164
2017-08-28,1.7045
2017-08-29,1.6809
2017-08-30,1.6846
2017-08-31,1.6703
2017-09-01,1.6948
2017-09-04,.
2017-09-05,1.6402
2017-09-06,1.6484
2017-09-07,1.6090
2017-09-08,1.6035
2017-09-11,1.6595
2017-09-12,1.6938
2017-09-13,1.7201
2017-09-14,1.7340
2017-09-15,1.7515
2017-09-18,1.7741
2017-09-19,1.7853
2017-09-20,1.8262
2017-09-21,1.8301
2017-09-22,1.8250
2017-09-25,1.7953
2017-09-26,1.8036
2017-09-27,1.8445
2017-09-28,1.8454
2017-09-29,1.8688
2017-10-02,1.8846
2017-10-03,1.8779
2017-10-04,1.8766
2017-10-05,1.8908
2017-10-06,1.9141
2017-10-09,.
2017-10-10,1.9047
2017-10-11,1.9018
2017-10-12,1.8951
2017-10-13,1.8663
2017-10-16,1.8857
2017-10-17,1.8937
2017-10-18,1.9207
2017-10-19,1.9185
2017-10-20,1.9541
2017-10-23,1.9480
2017-10-24,1.9764
2017-10-25,1.9924
2017-10-26,2.0122
2017-10-27,1.9914
2017-10-30,1.9554
2017-10-31,1.9599
2017-11-01,1.9624
2017-11-02,1.9503
2017-11-03,1.9432
2017-11-06,1.9325
2017-11-07,1.9315
2017-11-08,1.9444
2017-11-09,1.9455
2017-11-10,1.9903
2017-11-13,2.0122
2017-11-14,2.0078
2017-11-15,1.9812
2017-11-16,2.0036
2017-11-17,2.0014
2017-11-20,2.0250
2017-11-21,2.0353
2017-11-22,2.0033
2017-11-23,.
2017-11-24,2.0106
2017-11-27,2.0010
2017-11-28,2.0101
2017-11-29,2.0337
2017-11-30,2.0720
2017-12-01,2.0605
2017-12-04,2.0739
2017-12-05,2.0780
2017-12-06,2.0523
2017-12-07,2.0672
2017-12-08,2.0743
2017-12-11,2.0885
2017-12-12,2.1020
2017-12-13,2.0636
2017-12-14,2.0657
2017-12-15,2.0771
2017-12-18,2.0939
2017-12-19,2.1385
2017-12-20,2.1652
2017-12-21,2.1743
2017-12-22,2.1825
2017-12-25,.
2017-12-26,2.1775
2017-12-27,2.1414
2017-12-28,2.1456
2017-12-29,2.1300
2018-01-01,.
2018-01-02,2.1630
2018-01-03,2.1637
2018-01-04,2.1795
2018-01-05,2.1946
2018-01-08,2.2048
2018-01-09,2.2374
2018-01-10,2.2423
2018-01-11,2.2416
2018-01-12,2.2588
2018-01-15,.
2018-01-16,2.2670
2018-01-17,2.2905
2018-01-18,2.3233
2018-01-19,2.3454
2018-01-22,2.3633
2018-01-23,2.3411
2018-01-24,2.3516
2018-01-25,2.3451
2018-01-26,2.3799
2018-01-29,2.4084
2018-01-30,2.4281
2018-01-31,2.4418
2018-02-01,2.4799
2018-02-02,2.5115
2018-02-05,2.4628
2018-02-06,2.4685
2018-02-07,2.5107
2018-02-08,2.5192
2018-02-09,2.4867
2018-02-12,2.5140
2018-02-13,2.5026
2018-02-14,2.5738
2018-02-15,2.5845
2018-02-16,2.5738
2018-02-19,.
2018-02-20,2.5830
2018-02-21,2.6121
2018-02-22,2.6043
2018-02-23,2.5774
2018-02-26,2.5548
2018-02-27,2.5871
2018-02-28,2.5782
2018-03-01,2.5327
2018-03-02,2.5591
2018-03-05,2.5731
2018-03-06,2.5774
2018-03-07,2.5814
2018-03-08,2.5683
2018-03-09,2.5859
2018-03-12,2.5754
2018-03-13,2.5553
2018-03-14,2.5382
2018-03-15,2.5416
2018-03-16,2.5610
2018-03-19,2.5693
2018-03-20,2.5957
2018-03-21,2.5966
2018-03-22,2.5585
2018-03-23,2.5376
2018-03-26,2.5608
2018-03-27,2.5128
2018-03-28,2.5120
2018-03-29,2.4912
2018-03-30,.
2018-04-02,2.4767
2018-04-03,2.5121
2018-04-04,2.5260
2018-04-05,2.5529
2018-04-06,2.5177
2018-04-09,2.5218
2018-04-10,2.5395
2018-04-11,2.5368
2018-04-12,2.5754
2018-04-13,2.5864
2018-04-16,2.5986
2018-04-17,2.5982
2018-04-18,2.6348
2018-04-19,2.6714
2018-04-20,2.7077
2018-04-23,2.7360
2018-04-24,2.7425
2018-04-25,2.7563
2018-04-26,2.7460
2018-04-27,2.7252
2018-04-30,2.7190
2018-05-01,2.7317
2018-05-02,2.7284
2018-05-03,2.7118
2018-05-04,2.7208
2018-05-07,2.7256
2018-05-08,2.7426
2018-05-09,2.7655
2018-05-10,2.7620
2018-05-11,2.7623
2018-05-14,2.7752
2018-05-15,2.8294
2018-05-16,2.8498
2018-05-17,2.8584
2018-05-18,2.8291
2018-05-21,2.8272
2018-05-22,2.8275
2018-05-23,2.7773
2018-05-24,2.7450
2018-05-25,2.7060
2018-05-28,.
2018-05-29,2.5614
2018-05-30,2.5958
2018-05-31,2.6004
2018-06-01,2.6529
2018-06-04,2.6991
2018-06-05,2.6879
2018-06-06,2.7283
2018-06-07,2.7067
2018-06-08,2.7027
2018-06-11,2.7233
2018-06-12,2.7396
2018-06-13,2.7688
2018-06-14,2.7491
2018-06-15,2.7389
2018-06-18,2.7367
2018-06-19,2.7119
2018-06-20,2.7301
2018-06-21,2.7147
2018-06-22,2.7131
2018-06-25,2.6955
2018-06-26,2.6918
2018-06-27,2.6576
2018-06-28,2.6620
2018-06-29,2.6678
2018-07-02,2.6869
2018-07-03,2.6651
2018-07-04,.
2018-07-05,2.6683
2018-07-06,2.6545
2018-07-09,2.6804
2018-07-10,2.6996
2018-07-11,2.6869
2018-07-12,2.6921
2018-07-13,2.6788
2018-07-16,2.6906
2018-07-17,2.7035
2018-07-18,2.7091
2018-07-19,2.6886
2018-07-20,2.7096
2018-07-23,2.7637
2018-07-24,2.7671
2018-07-25,2.7610
2018-07-26,2.7973
2018-07-27,2.7910
2018-07-30,2.7976
2018-07-31,2.7875
2018-08-01,2.8112
2018-08-02,2.8006
2018-08-03,2.7745
2018-08-06,2.7617
2018-08-07,2.7839
2018-08-08,2.7874
2018-08-09,2.7627
2018-08-10,2.7142
2018-08-13,2.7032
2018-08-14,2.7163
2018-08-15,2.6929
2018-08-16,2.6978
2018-08-17,2.6973
2018-08-20,2.6644
2018-08-21,2.6732
2018-08-22,2.6572
2018-08-23,2.6562
2018-08-24,2.6636
2018-08-27,2.6836
2018-08-28,2.7119
2018-08-29,2.7249
2018-08-30,2.7028
2018-08-31,2.6945
2018-09-03,.
2018-09-04,2.7220
2018-09-05,2.7243
2018-09-06,2.7110
2018-09-07,2.7615
2018-09-10,2.7713
2018-09-11,2.8069
2018-09-12,2.8086
2018-09-13,2.8126
2018-09-14,2.8374
2018-09-17,2.8421
2018-09-18,2.8794
2018-09-19,2.9022
2018-09-20,2.9070
2018-09-21,2.9061
2018-09-24,2.9115
2018-09-25,2.9248
2018-09-26,2.9056
2018-09-27,2.9014
2018-09-28,2.8939
2018-10-01,2.9110
2018-10-02,2.8954
2018-10-03,2.9502
2018-10-04,2.9929
2018-10-05,3.0245
2018-10-08,.
2018-10-09,3.0189
2018-10-10,3.0165
2018-10-11,2.9725
2018-10-12,2.9627
2018-10-15,2.9696
2018-10-16,2.9691
2018-10-17,2.9898
2018-10-18,2.9807
2018-10-19,3.0044
2018-10-22,3.0061
2018-10-23,2.9821
2018-10-24,2.9187
2018-10-25,2.9338
2018-10-26,2.8890
2018-10-29,2.8814
2018-10-30,2.9066
2018-10-31,2.9413
2018-11-01,2.9346
2018-11-02,2.9921
2018-11-05,2.9967
2018-11-06,3.0130
2018-11-07,3.0268
2018-11-08,3.0482
2018-11-09,3.0192
2018-11-12,.
2018-11-13,2.9693
2018-11-14,2.9369
2018-11-15,2.9185
2018-11-16,2.8848
2018-11-19,2.8605
2018-11-20,2.8581
2018-11-21,2.8665
2018-11-22,.
2018-11-23,2.8550
2018-11-26,2.8715
2018-11-27,2.8695
2018-11-28,2.8523
2018-11-29,2.8412
2018-11-30,2.8267
2018-12-03,2.8220
2018-12-04,2.7773
2018-12-05,.
2018-12-06,2.7358
2018-12-07,2.6969
2018-12-10,2.6892
2018-12-11,2.7255
2018-12-12,2.7421
2018-12-13,2.7324
2018-12-14,2.7130
2018-12-17,2.6775
2018-12-18,2.6409
2018-12-19,2.6051
2018-12-20,2.6178
2018-12-21,2.6112
2018-12-24,2.5627
2018-12-25,.
2018-12-26,2.6035
2018-12-27,2.5677
2018-12-28,2.5251
2018-12-31,2.4917
2019-01-01,.
2019-01-02,2.4625
2019-01-03,2.3642
2019-01-04,2.4335
2019-01-07,2.4790
2019-01-08,2.5167
2019-01-09,2.5209
2019-01-10,2.5207
2019-01-11,2.4990
2019-01-14,2.4953
2019-01-15,2.4966
2019-01-16,2.5051
2019-01-17,2.5310
2019-01-18,2.5689
2019-01-21,.
2019-01-22,2.5440
2019-01-23,2.5492
2019-01-24,2.5230
2019-01-25,2.5478
2019-01-28,2.5482
2019-01-29,2.5227
2019-01-30,2.4869
2019-01-31,2.4231
2019-02-01,2.4657
2019-02-04,2.4978
2019-02-05,2.4904
2019-02-06,2.4809
2019-02-07,2.4432
2019-02-08,2.4217
2019-02-11,2.4365
2019-02-12,2.4563
2019-02-13,2.4861
2019-02-14,2.4554
2019-02-15,2.4571
2019-02-18,.
2019-02-19,2.4448
2019-02-20,2.4400
2019-02-21,2.4660
2019-02-22,2.4433
2019-02-25,2.4493
2019-02-26,2.4272
2019-02-27,2.4550
2019-02-28,2.4860
2019-03-01,2.5220
2019-03-04,2.5073
2019-03-05,2.5029
2019-03-06,2.4743
2019-03-07,2.4291
2019-03-08,2.4054
2019-03-11,2.4142
2019-03-12,2.3914
2019-03-13,2.3884
2019-03-14,2.4005
2019-03-15,2.3780
2019-03-18,2.3837
2019-03-19,2.3916
2019-03-20,2.3347
2019-03-21,2.3231
2019-03-22,2.2437
2019-03-25,2.2009
2019-03-26,2.1730
2019-03-27,2.1502
2019-03-28,2.1565
2019-03-29,2.1764
2019-04-01,2.2416
2019-04-02,2.2401
2019-04-03,2.2687
2019-04-04,2.2713
2019-04-05,2.2695
2019-04-08,2.2831
2019-04-09,2.2727
2019-04-10,2.2477
2019-04-11,2.2679
2019-04-12,2.3176
2019-04-15,2.3213
2019-04-16,2.3504
2019-04-17,2.3539
2019-04-18,2.3342
2019-04-19,.
2019-04-22,2.3435
2019-04-23,2.3267
2019-04-24,2.2843
2019-04-25,2.2849
2019-04-26,2.2557
2019-04-29,2.2698
2019-04-30,2.2437
2019-05-01,2.2591
2019-05-02,2.2885
2019-05-03,2.2842
2019-05-06,2.2600
2019-05-07,2.2194
2019-05-08,2.2337
2019-05-09,2.2091
2019-05-10,2.2145
2019-05-13,2.1510
2019-05-14,2.1558
2019-05-15,2.1195
2019-05-16,2.1322
2019-05-17,2.1303
2019-05-20,2.1523
2019-05-21,2.1793
2019-05-22,2.1557
2019-05-23,2.0842
2019-05-24,2.0840
2019-05-27,.
2019-05-28,2.0406
2019-05-29,2.0193
2019-05-30,1.9911
2019-05-31,1.9044
2019-06-03,1.8047
2019-06-04,1.8289
2019-06-05,1.8134
2019-06-06,1.8249
2019-06-07,1.7942
2019-06-10,1.8390
2019-06-11,1.8584
2019-06-12,1.8337
2019-06-13,1.7977
2019-06-14,1.7969
2019-06-17,1.8006
2019-06-18,1.7861
2019-06-19,1.7257
2019-06-20,1.6948
2019-06-21,1.7379
2019-06-24,1.7114
2019-06-25,1.6947
2019-06-26,1.7408
2019-06-27,1.7191
2019-06-28,1.7063
2019-07-01,1.7305
2019-07-02,1.6993
2019-07-03,1.6794
2019-07-04,.
2019-07-05,1.7588
2019-07-08,1.7822
2019-07-09,1.8068
2019-07-10,1.7725
2019-07-11,1.8110
2019-07-12,1.8089
2019-07-15,1.7966
2019-07-16,1.8233
2019-07-17,1.7870
2019-07-18,1.7369
2019-07-19,1.7479
2019-07-22,1.7572
2019-07-23,1.7776
2019-07-24,1.7678
2019-07-25,1.7931
2019-07-26,1.8030
2019-07-29,1.7880
2019-07-30,1.7838
2019-07-31,1.7873
2019-08-01,1.6639
2019-08-02,1.6186
2019-08-05,1.5138
2019-08-06,1.4814
2019-08-07,1.4593
2019-08-08,1.4710
2019-08-09,1.4937
2019-08-12,1.4372
2019-08-13,1.4796
2019-08-14,1.4297
2019-08-15,1.3524
2019-08-16,1.3449
2019-08-19,1.3912
2019-08-20,1.3595
2019-08-21,1.3914
2019-08-22,1.4242
2019-08-23,1.3532
2019-08-26,1.3611
2019-08-27,1.3319
2019-08-28,1.3105
2019-08-29,1.3315
2019-08-30,1.3259
2019-09-02,.
2019-09-03,1.2953
2019-09-04,1.2727
2019-09-05,1.3553
2019-09-06,1.3635
2019-09-09,1.4181
2019-09-10,1.5057
2019-09-11,1.5383
2019-09-12,1.5849
2019-09-13,1.6779
2019-09-16,1.6557
2019-09-17,1.6306
2019-09-18,1.6375
2019-09-19,1.6233
2019-09-20,1.5819
2019-09-23,1.5536
2019-09-24,1.4878
2019-09-25,1.5319
2019-09-26,1.5360
2019-09-27,1.5180
2019-09-30,1.5076
2019-10-01,1.4698
2019-10-02,1.4092
2019-10-03,1.3271
2019-10-04,1.3065
2019-10-07,1.3445
2019-10-08,1.3274
2019-10-09,1.3616
2019-10-10,1.4265
2019-10-11,1.5208
2019-10-14,.
2019-10-15,1.5428
2019-10-16,1.5251
2019-10-17,1.5289
2019-10-18,1.5226
2019-10-21,1.5551
2019-10-22,1.5521
2019-10-23,1.5380
2019-10-24,1.5459
2019-10-25,1.5743
2019-10-28,1.6113
2019-10-29,1.6152
2019-10-30,1.5775
2019-10-31,1.4938
2019-11-01,1.5063
2019-11-04,1.5528
2019-11-05,1.6142
2019-11-06,1.5999
2019-11-07,1.6791
2019-11-08,1.7050
2019-11-11,.
2019-11-12,1.6949
2019-11-13,1.6602
2019-11-14,1.6093
2019-11-15,1.6130
2019-11-18,1.5948
2019-11-19,1.5818
2019-11-20,1.5377
2019-11-21,1.5663
2019-11-22,1.5764
2019-11-25,1.5757
2019-11-26,1.5561
2019-11-27,1.5844
2019-11-28,.
2019-11-29,1.5902
2019-12-02,1.6143
2019-12-03,1.5354
2019-12-04,1.5596
2019-12-05,1.5814
2019-12-06,1.6214
2019-12-09,1.6284
2019-12-10,1.6434
2019-12-11,1.6111
2019-12-12,1.6743
2019-12-13,1.6310
2019-12-16,1.6644
2019-12-17,1.6685
2019-12-18,1.6828
2019-12-19,1.6828
2019-12-20,1.6877
2019-12-23,1.6994
2019-12-24,1.6776
2019-12-25,.
2019-12-26,1.6732
2019-12-27,1.6430
2019-12-30,1.6397
2019-12-31,1.6508
2020-01-01,.
2020-01-02,1.6268
2020-01-03,1.5677
2020-01-06,1.5652
2020-01-07,1.5744
2020-01-08,1.6099
2020-01-09,1.6038
2020-01-10,1.5891
2020-01-13,1.5988
2020-01-14,1.5826
